"samplesize","type","kurtx.x1","skewx.x1","rmall.SWA_mean.BM3","rmall.SWA_mean.SQM","rmall.SWA_mean.BM2","rmall.SWA_mean.WM","rmall.SWA_mean.BWM","rmall.SWA_mean.TM","rmall.SWAHLM_mean.SWAHLM2_16.BM3","rmall.SWAHLM_mean.SWAHLM2_16.SQM","rmall.SWAHLM_mean.SWAHLM2_16.BM2","rmall.SWAHLM_mean.SWAHLM2_16.WM","rmall.SWAHLM_mean.SWAHLM2_16.BWM","rmall.SWAHLM_mean.SWAHLM2_16.TM","rmall.SWAHLM_mean.SWAHLM2_16.median","rmall.SWAHLM_mean.SWAHLM3_16.MH","rmall.SWAHLM_mean.SWAHLM3_16.WM","rmall.SWAHLM_mean.SWAHLM3_16.BWM","rmall.SWAHLM_mean.SWAHLM3_16.TM","rmall.SWAHLM_mean.SWAHLM3_16.median","rmall.SWAHLM_mean.SWAHLM4_16.MH","rmall.SWAHLM_mean.SWAHLM4_16.WM","rmall.SWAHLM_mean.SWAHLM4_16.BWM","rmall.SWAHLM_mean.SWAHLM4_16.TM","rmall.SWAHLM_mean.SWAHLM4_16.median","qmall.CDF_SWA_mean.pc_meanBM3","qmall.CDF_SWA_mean.pc_meanSQM","qmall.CDF_SWA_mean.pc_meanBM2","qmall.CDF_SWA_mean.pc_meanWM","qmall.CDF_SWA_mean.pc_meanBWM","qmall.CDF_SWA_mean.pc_meanTM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.BM3","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.SQM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.BM2","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.WM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.BWM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.TM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.median","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.MH","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.WM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.BWM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.TM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.median","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.MH","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.WM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.BWM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.TM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.median","rvarall.SWAvar.BM3","rvarall.SWAvar.SQM","rvarall.SWAvar.BM2","rvarall.SWAvar.WM","rvarall.SWAvar.BWM","rvarall.SWAvar.TM","rvarall.SWAHLM_var.SWAHLM2_31256.MH","rvarall.SWAHLM_var.SWAHLM2_31256.WM","rvarall.SWAHLM_var.SWAHLM2_31256.BWM","rvarall.SWAHLM_var.SWAHLM2_31256.TM","rvarall.SWAHLM_var.SWAHLM2_31256.median","rvarall.SWAHLM_var.SWAHLM3_31256.WM","rvarall.SWAHLM_var.SWAHLM3_31256.TM","rvarall.SWAHLM_var.SWAHLM3_31256.median","rvarall.SWAHLM_var.SWAHLM4_31256.WM","rvarall.SWAHLM_var.SWAHLM4_31256.TM","rvarall.SWAHLM_var.SWAHLM4_31256.median","qvarall.CDF_SWA_var.pc_varBM3","qvarall.CDF_SWA_var.pc_varSQM","qvarall.CDF_SWA_var.pc_varBM2","qvarall.CDF_SWA_var.pc_varWM","qvarall.CDF_SWA_var.pc_varBWM","qvarall.CDF_SWA_var.pc_varTM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.MH","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.WM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.BWM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.TM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.median","qvarall.CDF_SWAHLM_var.pc_varSWAHLM3_31256.WM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM3_31256.TM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM3_31256.median","qvarall.CDF_SWAHLM_var.pc_varSWAHLM4_31256.WM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM4_31256.TM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM4_31256.median","rtmall.SWAtm.MH","rtmall.SWAtm.WM","rtmall.SWAtm.BWM","rtmall.SWAtm.TM","rtmall.SWAHLM_tm.SWAHLM2_741.WM","rtmall.SWAHLM_tm.SWAHLM2_741.TM","rtmall.SWAHLM_tm.SWAHLM2_741.median","rtmall.SWAHLM_tm.SWAHLM3_741.WM","rtmall.SWAHLM_tm.SWAHLM3_741.TM","rtmall.SWAHLM_tm.SWAHLM3_741.median","qtmall.CDF_SWA_tm.pc_tmMH","qtmall.CDF_SWA_tm.pc_tmWM","qtmall.CDF_SWA_tm.pc_tmBWM","qtmall.CDF_SWA_tm.pc_tmTM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM2_741.WM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM2_741.TM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM2_741.median","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM3_741.WM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM3_741.TM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM3_741.median","rfmall.SWAfm.MH","rfmall.SWAfm.WM","rfmall.SWAfm.BWM","rfmall.SWAfm.TM","rfmall.SWAHLM_fm.SWAHLM2_312.WM","rfmall.SWAHLM_fm.SWAHLM2_312.TM","rfmall.SWAHLM_fm.SWAHLM2_312.median","qfmall.CDF_SWA_fm.pc_fmMH","qfmall.CDF_SWA_fm.pc_fmWM","qfmall.CDF_SWA_fm.pc_fmBWM","qfmall.CDF_SWA_fm.pc_fmTM","qfmall.CDF_SWAHLM_fm.pc_fmSWAHLM2_312.WM","qfmall.CDF_SWAHLM_fm.pc_fmSWAHLM2_312.TM","qfmall.CDF_SWAHLM_fm.pc_fmSWAHLM2_312.median"
4096,1,8.39999999999999,1.90756630148484,21,15,19,14,18,22,7,3,9,6,12,17,23,1,5,11,13,20,2,4,8,10,16,35,31,39,38,42,45,33,28,37,32,41,43,46,25,26,34,36,44,24,27,29,30,40,30,31,27,28,20,14,24,22,23,19,15,12,16,26,10,18,29,34,33,7,11,5,9,32,13,3,2,1,4,6,8,17,21,25,10,9,4,2,8,3,1,6,5,7,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,1,3,7,6,2,4,5,11,11,11,11,11,11,11
4096,1,8.60000000000003,1.93893643553387,21,16,19,14,18,22,7,3,9,6,12,17,23,1,5,11,13,20,2,4,8,10,15,36,30,39,37,43,45,31,28,35,33,41,42,46,24,27,34,38,44,25,26,29,32,40,30,31,26,27,20,15,23,19,21,18,13,12,16,24,8,17,28,33,34,7,11,6,10,32,9,3,2,1,5,4,14,25,22,29,10,9,4,2,8,3,1,7,5,6,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,2,3,7,6,1,4,5,11,11,11,11,11,11,11
4096,1,8.80000000000001,1.96973844439194,21,15,19,14,18,22,7,3,9,6,12,17,23,2,5,11,13,20,1,4,8,10,16,37,33,39,38,43,45,34,28,35,32,41,42,46,25,26,31,36,44,24,27,30,29,40,30,31,24,25,18,14,22,19,20,16,11,12,15,23,10,17,27,33,34,6,13,5,9,32,8,4,2,1,7,3,21,28,26,29,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,2,3,7,6,1,4,5,11,11,11,11,11,11,11
4096,1,9,2,21,15,19,14,18,22,7,4,10,6,12,17,23,2,5,11,13,20,1,3,8,9,16,38,33,39,37,43,45,34,28,35,32,41,42,46,25,27,31,36,44,24,26,29,30,40,28,30,23,24,18,9,21,17,15,12,4,8,11,20,7,16,25,32,34,10,19,6,22,33,14,5,2,1,13,3,26,29,27,31,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,2,3,7,6,1,4,5,11,11,11,11,11,11,11
4096,1,9.19999999999997,2.02974661062705,21,15,19,14,18,22,7,4,10,6,13,17,23,2,5,11,12,20,1,3,8,9,16,33,35,39,38,43,45,34,28,37,32,41,42,46,25,27,31,36,44,24,26,30,29,40,28,31,19,22,13,7,18,15,10,8,2,6,9,16,5,12,21,33,34,23,27,14,17,32,24,11,3,1,20,4,25,29,26,30,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,2,3,7,6,1,4,5,11,11,11,11,11,11,11
4096,1,9.39999999999998,2.05900185083196,21,15,19,14,18,22,7,5,10,6,13,17,23,2,4,11,12,20,1,3,8,9,16,37,34,41,35,43,45,33,28,38,32,40,42,46,25,26,31,36,44,24,27,30,29,39,27,31,16,21,12,6,15,13,10,8,2,5,9,14,4,11,17,33,34,26,28,20,22,32,24,18,3,1,19,7,25,30,23,29,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,3,2,7,6,1,4,5,11,11,11,11,11,11,11
4096,1,9.59999999999997,2.08778756086947,21,15,19,14,18,22,7,5,10,6,13,17,23,2,4,11,12,20,1,3,8,9,16,36,34,40,37,43,45,33,26,38,32,39,42,46,25,28,31,35,44,24,27,29,30,41,28,30,18,19,12,5,15,14,9,6,2,4,7,13,3,11,16,32,34,23,31,24,25,33,26,20,8,1,17,10,21,29,22,27,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4,2,7,6,1,3,5,11,11,11,11,11,11,11
4096,1,9.8,2.11612402036781,21,15,19,14,18,22,8,5,10,6,13,16,23,2,4,11,12,20,1,3,7,9,17,38,32,39,37,43,45,34,28,35,31,40,41,46,25,27,33,36,44,24,26,29,30,42,28,30,19,20,9,5,17,13,8,6,2,4,7,11,3,10,16,33,34,24,31,29,25,32,27,18,14,1,15,12,21,26,22,23,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,3,2,7,6,1,4,5,11,11,11,11,11,11,11
4096,1,9.99999999999999,2.14403010022796,21,15,19,14,18,22,8,4,10,6,13,16,23,2,5,11,12,20,1,3,7,9,17,36,31,39,38,43,45,34,28,37,33,40,42,46,24,27,32,35,44,25,26,29,30,41,28,30,20,21,11,5,18,15,9,7,2,4,8,14,3,13,16,32,34,25,29,26,31,33,27,22,6,1,12,10,17,24,19,23,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,2,3,7,6,1,4,5,11,11,11,11,11,11,11
4096,1,10.2,2.17152339599684,21,15,19,14,18,22,8,5,10,6,13,16,23,2,4,11,12,20,1,3,7,9,17,36,31,39,38,43,45,33,28,37,34,40,42,46,25,27,32,35,44,24,26,29,30,41,27,29,22,23,13,6,20,17,11,8,2,5,10,14,4,15,18,32,34,26,31,25,30,33,28,9,3,1,12,7,16,21,19,24,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,2,3,7,5,1,4,6,11,11,11,11,11,11,11
4096,1,10.4,2.19862034540709,21,15,19,14,18,22,9,5,10,6,13,16,23,2,4,11,12,20,1,3,7,8,17,37,33,39,35,43,45,36,28,34,31,40,42,46,25,26,32,38,44,24,27,30,29,41,29,31,22,24,14,6,23,16,12,9,2,5,11,13,4,15,19,32,34,26,30,17,27,33,28,10,3,1,8,7,18,21,20,25,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,3,4,7,5,1,2,6,11,11,11,11,11,11,11
4096,1,10.6,2.22533633232504,21,15,19,14,18,22,9,5,10,6,13,16,23,2,4,11,12,20,1,3,7,8,17,38,33,39,36,43,45,34,28,35,31,40,42,46,25,26,29,37,44,24,27,30,32,41,30,31,23,24,15,7,25,18,13,10,2,6,12,14,4,17,21,32,34,22,29,9,27,33,28,5,3,1,11,8,16,19,20,26,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,2,4,6,5,1,3,7,11,11,11,11,11,11,11
4096,1,10.8,2.25168577898244,21,15,19,14,18,22,9,4,10,6,13,16,23,2,5,11,12,20,1,3,7,8,17,39,36,38,34,43,45,35,27,37,31,40,41,46,24,28,29,33,44,25,26,30,32,42,30,31,23,24,16,7,28,19,14,12,2,6,13,15,5,17,22,32,34,25,29,9,21,33,26,4,3,1,8,11,10,18,20,27,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4,3,7,6,1,2,5,11,11,11,11,11,11,11
4096,1,11,2.27768222806872,21,15,19,14,18,22,9,4,11,6,13,16,23,2,5,10,12,20,1,3,7,8,17,39,34,41,36,43,45,35,29,37,31,38,42,46,25,27,32,33,44,24,26,28,30,40,30,31,25,27,19,10,29,21,18,14,2,9,16,15,7,20,26,32,34,22,28,11,17,33,24,4,3,1,8,6,5,13,12,23,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,3,4,7,6,1,2,5,11,11,11,11,11,11,11
4096,1,11.1999999999999,2.30333841601573,21,16,19,14,18,22,10,5,11,6,13,15,23,2,4,9,12,20,1,3,7,8,17,38,35,42,36,43,45,37,28,34,33,39,41,46,25,26,32,31,44,24,27,30,29,40,32,33,25,27,19,11,29,24,18,14,2,10,17,16,8,20,26,31,34,22,28,12,15,30,23,6,3,1,7,5,4,9,13,21,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4,3,7,6,1,2,5,11,11,11,11,11,11,11
4096,1,11.4,2.32866633860425,21,17,19,14,18,22,10,5,11,6,13,15,23,2,4,9,12,20,1,3,7,8,16,36,34,42,37,43,45,35,28,39,32,38,41,46,25,27,31,33,44,24,26,29,30,40,32,33,26,28,18,11,29,24,19,15,2,12,17,16,10,21,27,31,34,22,25,9,13,30,23,6,3,1,7,5,4,8,14,20,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4,3,7,6,1,2,5,11,11,11,11,11,11,11
4096,1,11.6,2.35367730985473,21,17,19,14,18,22,10,5,11,6,13,16,23,2,4,9,12,20,1,3,7,8,15,34,35,41,38,43,45,36,28,39,33,37,42,46,25,27,31,32,44,24,26,29,30,40,31,32,24,25,18,7,28,22,19,14,2,11,17,15,8,20,26,30,34,21,29,13,9,33,27,6,3,1,12,5,4,10,16,23,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4,3,7,6,1,2,5,11,11,11,11,11,11,11
4096,1,11.8,2.37838201502463,21,17,19,14,18,22,10,5,11,6,13,15,23,2,4,9,12,20,1,3,7,8,16,33,36,41,37,43,45,34,27,38,32,40,42,46,25,28,29,35,44,24,26,30,31,39,30,31,23,25,17,7,28,21,18,14,2,9,16,15,8,20,26,32,34,22,29,13,10,33,27,6,3,1,12,5,4,11,19,24,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,5,4,7,6,1,2,3,11,11,11,11,11,11,11
4096,1,12,2.40279055841865,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,34,35,41,37,43,45,33,26,38,32,40,42,46,25,28,29,36,44,24,27,30,31,39,30,31,22,24,15,6,28,21,17,10,2,9,14,12,8,20,25,32,34,23,27,13,18,33,29,7,4,1,16,5,3,11,19,26,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,5,4,7,6,1,2,3,11,11,11,11,11,11,11
4096,1,12.2,2.4269125066197,21,17,19,14,18,22,11,5,10,6,13,16,23,2,4,9,12,20,1,3,7,8,15,33,36,41,37,43,45,32,26,38,34,39,42,46,24,27,29,35,44,25,28,30,31,40,30,31,22,24,13,5,27,21,15,11,2,7,12,10,6,18,25,32,34,23,29,19,14,33,28,9,4,1,16,8,3,17,20,26,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,5,4,7,6,1,2,3,11,11,11,11,11,11,11
4096,1,12.4,2.45075692766633,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,36,30,41,37,43,45,33,26,38,35,39,42,46,25,28,29,31,44,24,27,32,34,40,30,31,22,24,12,3,27,20,14,10,2,7,13,8,6,19,25,33,34,23,28,17,16,32,29,11,5,1,15,9,4,18,21,26,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,4,6,5,1,2,3,11,11,11,11,11,11,11
4096,1,12.6,2.47433242663209,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,36,30,41,37,42,45,29,27,38,35,39,43,46,25,28,31,32,44,24,26,34,33,40,30,31,22,23,13,3,27,19,16,10,2,7,14,11,5,17,25,33,34,24,26,18,12,32,28,9,4,1,15,6,8,20,21,29,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,12.8,2.49764717800315,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,34,31,41,38,43,45,35,28,37,36,39,42,46,25,27,30,32,44,24,26,29,33,40,30,31,23,24,13,3,27,19,15,10,2,8,14,11,5,17,25,33,34,20,26,18,16,32,29,9,4,1,12,6,7,22,21,28,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,13,2.52070895519976,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,33,29,40,36,43,45,31,28,38,34,39,42,46,26,27,37,35,44,24,25,30,32,41,30,31,22,23,13,3,29,20,16,10,2,9,14,11,6,18,25,33,34,19,28,17,12,32,27,7,4,1,15,5,8,21,24,26,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,13.2,2.54352515754396,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,31,29,39,37,43,45,32,26,38,30,40,42,46,25,28,35,36,44,24,27,33,34,41,30,31,27,26,15,4,29,21,17,12,2,11,16,14,10,19,28,33,34,18,24,13,6,32,22,8,3,1,7,5,9,20,23,25,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,13.4,2.5661028349387,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,31,29,39,36,43,45,34,27,38,30,41,42,46,25,28,35,37,44,24,26,32,33,40,31,30,27,26,15,6,29,24,17,12,2,13,16,14,10,22,28,33,34,18,20,11,4,32,21,5,3,1,7,8,9,19,23,25,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,13.6,2.58844871049157,21,17,19,14,18,22,11,5,10,6,13,15,23,2,4,9,12,20,1,3,7,8,16,30,29,39,36,43,45,31,27,37,34,40,42,46,25,28,35,38,44,24,26,32,33,41,32,31,27,26,16,8,29,25,19,13,2,14,17,15,12,24,28,33,34,11,21,10,4,30,18,7,3,1,6,5,9,20,22,23,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,13.8,2.61056920128876,21,17,19,14,18,22,12,5,10,6,13,15,23,2,4,9,11,20,1,3,7,8,16,30,27,39,36,43,45,31,26,38,35,40,42,46,25,29,33,37,44,24,28,34,32,41,32,30,27,26,18,9,29,25,19,13,2,14,17,16,11,24,28,33,34,12,22,7,4,31,15,5,3,1,10,6,8,20,21,23,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,14,2.632470437501,21,17,19,14,18,22,12,5,10,6,13,15,23,2,4,9,11,20,1,3,7,8,16,30,28,39,36,43,45,29,25,37,32,40,42,46,26,31,35,38,44,24,27,33,34,41,32,30,27,26,21,9,29,25,22,13,2,15,20,19,12,24,28,33,34,11,18,7,4,31,14,5,3,1,10,6,8,16,17,23,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,14.2,2.65415827998245,21,17,19,14,18,22,12,5,10,6,13,15,23,2,4,9,11,20,1,3,7,8,16,31,29,39,35,43,45,27,26,37,33,41,40,46,25,30,36,38,44,24,28,32,34,42,33,31,27,26,21,10,29,25,20,13,2,16,19,22,12,24,28,32,34,14,17,7,4,30,18,5,3,1,8,6,9,11,15,23,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,14.4,2.6756383365054,21,17,19,14,18,22,12,5,10,6,13,15,23,2,4,9,11,20,1,3,7,8,16,31,28,38,36,43,45,29,26,37,33,41,40,46,25,30,35,39,44,24,27,34,32,42,33,31,27,26,21,11,29,25,22,17,2,19,20,23,15,24,28,32,34,13,16,7,6,30,14,4,3,1,8,5,9,10,12,18,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,14.6,2.69691597675802,22,17,19,14,18,21,13,5,11,6,12,15,23,2,4,9,10,20,1,3,7,8,16,28,29,39,36,43,45,30,26,37,32,40,41,46,25,31,35,38,44,24,27,33,34,42,33,32,27,26,22,11,29,25,21,17,2,19,20,23,15,24,28,30,34,12,18,6,7,31,14,5,3,1,9,4,8,10,13,16,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,14.8,2.71799634621836,22,17,19,14,18,21,13,5,11,6,12,15,23,2,4,9,10,20,1,3,7,8,16,28,31,39,36,43,45,29,26,37,34,40,41,46,25,30,35,38,44,24,27,32,33,42,33,32,28,26,22,12,29,25,21,17,2,19,20,23,16,24,27,30,34,14,18,7,8,31,15,4,3,1,9,5,6,10,11,13,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,15,2.73888437900616,22,17,19,14,18,21,13,5,11,6,12,15,23,2,4,9,10,20,1,3,7,8,16,28,31,39,36,43,45,30,26,37,34,40,42,46,25,29,35,38,44,24,27,32,33,41,33,32,28,26,22,12,29,25,21,16,2,18,19,23,17,24,27,30,34,14,20,7,9,31,15,5,3,1,10,4,6,8,11,13,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,15.2,2.75958480980281,22,17,19,15,18,21,13,5,11,6,12,14,23,2,4,9,10,20,1,3,7,8,16,29,31,39,36,43,45,30,27,37,35,40,42,46,25,28,34,38,44,24,26,32,33,41,33,32,28,26,22,13,29,25,21,15,2,19,20,23,17,24,27,31,34,16,18,7,11,30,14,5,3,1,9,4,6,8,10,12,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,15.3999999999999,2.78010218492096,22,17,19,15,18,21,13,5,11,6,12,14,23,2,4,9,10,20,1,3,7,8,16,29,31,38,36,43,45,30,26,37,34,40,42,46,27,28,35,39,44,24,25,32,33,41,33,32,28,26,21,13,29,25,20,14,2,18,19,23,16,24,27,30,34,15,22,7,10,31,17,5,3,1,9,4,6,8,11,12,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,15.6,2.80044087259686,22,17,19,15,18,21,13,5,11,6,12,14,23,2,4,9,10,20,1,3,7,8,16,29,31,38,37,43,45,30,26,36,35,40,42,46,27,28,34,39,44,24,25,33,32,41,33,32,28,27,21,13,29,25,20,15,2,18,19,23,17,24,26,30,34,14,22,7,11,31,16,5,3,1,10,4,6,8,9,12,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,15.8,2.82060507257085,22,17,19,15,18,21,13,5,11,6,12,14,23,2,4,9,10,20,1,3,7,8,16,29,30,38,35,43,45,31,28,36,32,40,42,46,26,27,37,39,44,24,25,33,34,41,33,32,28,27,18,12,29,25,17,14,2,19,16,20,15,24,26,30,34,22,23,7,11,31,21,4,3,1,9,5,6,8,10,13,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,16,2.84059882501572,22,17,19,15,18,21,13,5,11,6,12,14,23,2,4,9,10,20,1,3,7,8,16,30,29,38,37,43,45,31,27,33,32,40,42,46,26,28,36,39,44,24,25,34,35,41,33,31,28,27,18,9,29,25,17,14,2,20,15,16,19,23,26,30,34,21,24,7,12,32,22,4,3,1,11,5,6,8,10,13,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,16.2,2.86042601886603,22,17,19,15,18,21,13,5,11,7,12,14,23,2,4,9,10,20,1,3,6,8,16,29,32,38,33,43,45,30,28,34,31,40,42,46,25,27,36,39,44,24,26,35,37,41,32,31,27,28,18,7,29,25,16,14,2,20,17,15,19,24,26,30,34,21,23,9,12,33,22,5,3,1,10,4,6,8,11,13,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
