"size","dtype","kurtx","skewx","mean_BM38_drm","mean_BM38_dqm","mean_sqm8_drm","mean_sqm8_dqm","mean_BM28_drm","mean_BM28_dqm","mean_wm8_drm","mean_wm8_dqm","mean_bwm8_drm","mean_bwm8_dqm","mean_tm8_drm","mean_tm8_dqm","var_BM38_drm","var_BM38_dqm","var_sqm8_drm","var_sqm8_dqm","var_BM28_drm","var_BM28_dqm","var_wm8_drm","var_wm8_dqm","var_bwm8_drm","var_bwm8_dqm","var_tm8_drm","var_tm8_dqm","tm_BM38_drm","tm_BM38_dqm","tm_sqm8_drm","tm_sqm8_dqm","tm_BM28_drm","tm_BM28_dqm","tm_wm8_drm","tm_wm8_dqm","tm_bwm8_drm","tm_bwm8_dqm","tm_tm8_drm","tm_tm8_dqm","fm_BM38_drm","fm_BM38_dqm","fm_sqm8_drm","fm_sqm8_dqm","fm_BM28_drm","fm_BM28_dqm","fm_wm8_drm","fm_wm8_dqm","fm_bwm8_drm","fm_bwm8_dqm","fm_tm8_drm","fm_tm8_dqm"
1800000,1,2.80000000000008,0.293682637210036,0.536506440100172,0.535129764686021,0.510430427820129,0.509148366348787,1.06832226634964,1.06589964631423,0.791913681976461,0.789963529280558,1.29576151749583,1.29251694179302,2.01290275969741,2.00814292139548,0.348268815689738,0.254578672993484,0.355746223399752,0.259592214475988,0.774055471559787,0.564071849006507,0.581407585456113,0.423789120179133,0.978616443483761,0.71320530149555,1.57871603011864,1.14829609705327,0.690482841975462,0.335102421544483,0.608313053953833,0.296962372107549,1.11326999956674,0.521553636383822,0.894642813083143,0.426378787540562,1.3571281405257,0.624337647401859,1.97759991024954,0.876988316556807,0.535251041673817,0.298360178846788,0.510210577668057,0.284456818831743,1.07864004124043,0.596161103222653,0.794843293662989,0.440090201935122,1.30430380534204,0.72005683833739,2.02939573188962,1.1131557736631
1800000,1,2.89999999999998,0.399876548049676,0.468959775882628,0.466535132148231,0.454275479854214,0.451904027226001,0.964079863728378,0.959153302234642,0.716493448423942,0.712781390889449,1.18319963483572,1.17718287528288,1.85927361624558,1.85011587658545,0.358728675331079,0.260105672396798,0.364251721996895,0.264259668153723,0.789851454592319,0.571198906255058,0.593025898426794,0.429162172924727,0.995783645234213,0.719909704057021,1.60203305354416,1.15678147764565,0.668325244290886,0.316690613193366,0.591595635250154,0.282694852646384,1.08977208442972,0.500280018723277,0.874823349297221,0.408213996629931,1.3341686343754,0.603104489175126,1.9583969676145,0.853851790114155,0.607687638462036,0.325769961307649,0.574295028014425,0.307644847471461,1.18504705633531,0.630748251346778,0.876920538384387,0.469195017110567,1.42026549133704,0.753266988515383,2.18558112490125,1.15117418010012
1800000,1,2.99999999999998,0.48012949922788,0.43986931487967,0.436299030666372,0.429907938076563,0.42638346542473,0.919513267973634,0.912253110187625,0.683934532730928,0.678444239199813,1.13499803006815,1.1260183126264,1.79363744754168,1.7796928677515,0.368500343324174,0.265274539600305,0.373070870819225,0.268730662995416,0.804685157686672,0.57772938252309,0.604311176868104,0.434114562772938,1.01187939873202,0.725402425948619,1.62390820416458,1.16252172035437,0.667489382241477,0.311273011875776,0.590987938299588,0.276975380485359,1.09478199595593,0.493087480021861,0.876005472093681,0.400971640935788,1.34140289885859,0.595034946671767,1.97586876087429,0.848519280133656,0.672907604556967,0.347945723017638,0.629991634218557,0.325795223678746,1.28106670680565,0.656937245554538,0.948994032825388,0.488799828494393,1.52463983892886,0.779333032244403,2.32582364667368,1.17833842147707
1800000,1,3.19999999999996,0.606466870301773,0.410590246723581,0.404906951417791,0.405320085628918,0.399718064003834,0.874770730566941,0.862889307865989,0.651127095259162,0.642241114806875,1.08657593157329,1.0719373860416,1.72775828250429,1.70478022704969,0.386746882229729,0.273319518352625,0.388512736918987,0.274646102796545,0.832504978243011,0.586946722706887,0.624978128726879,0.44139954022601,1.04206140103038,0.735044091284739,1.66502480142261,1.17203011340635,0.68326902236743,0.307631927278273,0.60734156245773,0.274717814626822,1.12967841300362,0.492051952005153,0.899309052959589,0.397921681982989,1.38130702564612,0.593330691223609,2.04125870476012,0.849028674460922,0.791813121310968,0.38105513403121,0.732535490091563,0.352644321534615,1.45871851626488,0.694530451729793,1.08224241335534,0.518031522703387,1.71784866699662,0.815951063997484,2.5880761754625,1.21714220072611
1800000,1,3.39999999999997,0.708681957162054,0.394975399220821,0.387247694690267,0.392214259135128,0.384542075237631,0.850899604341543,0.834568079800687,0.633621268577147,0.621361598928213,1.06074046496835,1.04048337422157,1.69260992703483,1.66081905384703,0.40359491374388,0.280642420592655,0.40247603504434,0.279900418056153,0.858074071254006,0.595686771994205,0.643630665736988,0.446917333219226,1.06966923604247,0.741796139380571,1.70227829803293,1.17816075740605,0.708507872654687,0.30880298536845,0.632222579409687,0.27714348808501,1.17557417232129,0.496558595052149,0.93216565708783,0.399896656097258,1.43251648941471,0.596575354403761,2.11857499076471,0.855622251396672,0.898626088529999,0.403360382774556,0.821721279550382,0.36933021641182,1.6200555394501,0.71896676307921,1.20004593034313,0.536119731932822,1.89239695785982,0.838031032170405,2.82475085553491,1.23645939967566
1800000,1,3.59999999999997,0.79681769802529,0.385065782348867,0.375339729549461,0.383919934808098,0.374234167521869,0.835712145618171,0.815033197924784,0.622511908645204,0.606990775900846,1.04430973785035,1.01859946240361,1.67024315687833,1.62964865532087,0.419634898995565,0.287224094931166,0.416218968360369,0.284821242024658,0.882576419774487,0.60279534162455,0.661808014000718,0.452378466115669,1.09620820188626,0.748357601741973,1.73839868732268,1.18358418573795,0.736627358627815,0.312172862433603,0.657694777282661,0.280777019361889,1.22625033210518,0.503256947050293,0.966763024431296,0.403720775595875,1.48811027897834,0.602362877421333,2.20079094098401,0.863343138662106,0.998343010891104,0.421650387196871,0.905413270622818,0.383679820235786,1.77219252886466,0.738160598687825,1.3107872211827,0.549829045889122,2.05695570950447,0.853549019780242,3.04928372238462,1.25117607792891
1800000,1,3.8,0.875416510651157,0.378241303873617,0.366597798939626,0.378231318773554,0.366589842011676,0.825213398329717,0.800285307075455,0.614863652274299,0.596122178163851,1.03295891104551,1.00191740465737,1.65477678505543,1.60556800810187,0.434938521965981,0.293161798278801,0.428875381896926,0.28937440416492,0.905917428747358,0.609621048738732,0.678754304110825,0.457162802980961,1.12145851363895,0.75301640664442,1.77268031114976,1.1890842470072,0.766407310739579,0.316514768917914,0.685011616590438,0.28436909188988,1.27882902759905,0.510502375844785,1.00334408153245,0.407777556612333,1.54530514344158,0.60848989726345,2.28401241963196,0.871896577234187,1.09294697327242,0.434556596343682,0.982768351713322,0.39215482713026,1.91715971656267,0.751160848964548,1.41452342864383,0.559175076598761,2.2135077442466,0.862581029397648,3.26302891157651,1.25791833125407
1800000,1,4.00000000000001,0.946995820935936,0.37333276894367,0.359808384271717,0.374161608777287,0.360612807708599,0.817625013094864,0.78847893703264,0.609365609171753,0.587507157890596,1.02476175198364,0.9884713239874,1.64359339024971,1.58604075458442,0.449680233166399,0.298362654556071,0.441463074181019,0.293058421461041,0.928418226239614,0.614283627903821,0.69549517486787,0.461100886046214,1.14580775903037,0.757137275741271,1.80577549196047,1.19173114456713,0.797537196555648,0.320684166407663,0.71388929966754,0.288605759191661,1.33296841534741,0.518085462156061,1.04134277077528,0.41156296552687,1.60401622008861,0.614763605495797,2.36874459563094,0.879907152271645,1.18382232519471,0.445057113675785,1.05752828618426,0.39910651293328,2.05683290310849,0.760099952953434,1.51426003004461,0.565848250876138,2.36423264025425,0.870237053650408,3.46905421190068,1.25825453576078
1800000,1,4.20000000000003,1.01312480394597,0.369721446569666,0.354336428829711,0.371187779278104,0.355733388601027,0.812007353985587,0.778780505523666,0.605323701413945,0.580381314370856,1.0187001313999,0.977219494025104,1.63531018643401,1.5694405427143,0.464077805008745,0.303388087145502,0.453556619864443,0.296590455691226,0.950570005082873,0.619537784801068,0.711685422097555,0.46463291063655,1.16987615373285,0.761795777260622,1.8388400365827,1.19407575567322,0.828879518310375,0.324486010294256,0.742164295186531,0.292329465479496,1.38774307487363,0.524662440599715,1.07916820124118,0.415604288126027,1.66314270287489,0.620233784437812,2.45389997130456,0.887388099133175,1.27193532954719,0.453679511383257,1.13064377253707,0.40431873591309,2.1930799988975,0.76706488150142,1.6115552602477,0.570242376374657,2.51103488184266,0.874060673557749,3.6700602750296,1.25715828531822
1800000,1,4.39999999999999,1.07486051467478,0.36704164342745,0.349813319312245,0.369000403041611,0.351687903014461,0.807805610243354,0.770470820819801,0.60232754822112,0.574337910361941,1.01417275132,0.967565818841183,1.62911077805805,1.55502833493105,0.477938697823576,0.308146165779348,0.465056927343257,0.300135107002236,0.97176825355348,0.624464480032668,0.727101893860793,0.467850837168895,1.19281336531944,0.765670404371846,1.87005827673692,1.19639956535833,0.860622458114084,0.328789561103971,0.770384650092662,0.295842128041113,1.44284266555467,0.531904422315252,1.11689444664356,0.420235536474539,1.72240124914589,0.626512585227987,2.53872134272343,0.893808720573847,1.35809524722594,0.460887579272434,1.19913215779942,0.408847045279895,2.32688439404837,0.772161842958291,1.70457025051607,0.572798398136272,2.65505527646114,0.875768137256117,3.86753884490079,1.25615755914943
1800000,1,4.6,1.13295557377867,0.365059754569879,0.346028756810671,0.367401707840654,0.348258062037752,0.804665581385083,0.76336382149604,0.600114924942,0.569119874821359,1.01079567389038,0.959174673553337,1.62447399415623,1.5423570042754,0.491451251615927,0.312314558844755,0.476787048821856,0.303117829053283,0.992455480960844,0.628524309676607,0.742509921913099,0.47118352363022,1.21519709589086,0.7685900134264,1.90054561066901,1.19822189579501,0.89258163227276,0.332881051244598,0.799952257462599,0.299833314645059,1.49814731001233,0.539198190054057,1.15573045519929,0.424025874824728,1.78165449821331,0.632410550693525,2.62311152752119,0.901126455186743,1.44314117889319,0.466925277129826,1.26721279273857,0.411895252201493,2.45907839642469,0.776917816544602,1.79681688131567,0.57522326551527,2.79741168907136,0.87767581379806,4.06307105666016,1.2534606791857
1800000,1,4.79999999999998,1.1879686123322,0.363617703496858,0.342817543326856,0.366257831058962,0.34531316105167,0.802347659866509,0.757158631003485,0.598508351302205,0.564576500415407,1.0083091504006,0.951750876209551,1.62104728695754,1.53108576048344,0.504547210281827,0.316435011846016,0.487603441753892,0.305714678858431,1.01238486617816,0.632101308716294,0.756983089435793,0.473665823836391,1.23667422757929,0.771200756804694,1.92952500121538,1.19973338426823,0.924826705198989,0.33650674990587,0.828418481704018,0.303372813122325,1.55354938225948,0.545370670576485,1.19371382443784,0.427740551719133,1.840953209091,0.637214563035924,2.70729031131241,0.907082641866738,1.52692287951476,0.472695833390965,1.33555587104863,0.41587576130021,2.58931695334559,0.780551960089668,1.88854348092915,0.578535485666537,2.9374851623417,0.879340943860791,4.2551557639826,1.24896449375756
1800000,1,5,1.24032794840138,0.362603671736765,0.34005607827032,0.365474081241034,0.342760449697759,0.800682368138362,0.751615214168747,0.597382263396629,0.560566881629363,1.00652944830162,0.945138302696735,1.61858129762378,1.52080958431631,0.517484393498708,0.320145534250412,0.498280136144607,0.308176055739615,1.03221272457995,0.635781967565756,0.771372040811503,0.476417367219287,1.25812495950979,0.774050740373762,1.9587624490411,1.20053689950593,0.957297798600881,0.340985832056289,0.855977431735942,0.306926830994917,1.60939654273054,0.552016176188412,1.23119709298256,0.43124303212348,1.90069509122219,0.642718903727347,2.79218551970975,0.913379203723384,1.60962963884006,0.476694749028073,1.40117562926561,0.41826545861757,2.71805465983717,0.782791135315132,1.97757250949246,0.579471435588474,3.07577314345763,0.880384999823443,4.44463136274298,1.24538784153449
